age,gender,height_cm,weight_kg,waist_cm,neck_cm,hip_cm,sleep_hours,workouts_per_week,daily_calories,activity_level,fitness_goal,body_fat_percentage
29,female,159.0,58.0,107.0,33.5,103.1,6.1,4,1257,light,fat_loss,18.0
26,female,170.4,69.6,92.0,30.9,100.3,5.7,0,2328,sedentary,muscle_gain,18.54
26,female,158.0,61.0,106.3,32.7,102.1,6.3,0,1224,light,fat_loss,19.1
19,female,160.3,62.1,82.7,32.2,93.0,6.7,6,1931,active,fat_loss,17.17
27,female,164.3,62.3,108.2,30.5,105.2,7.4,3,1834,light,maintain,17.7
26,male,178.4,96.7,97.8,35.1,97.0,7.7,1,2811,sedentary,muscle_gain,26.24
23,female,157.6,75.5,95.5,33.2,113.4,7.9,2,1912,sedentary,muscle_gain,25.57
19,female,155.2,59.2,92.3,30.8,104.3,7.5,3,2455,active,muscle_gain,17.66
22,male,170.0,63.2,87.5,32.7,93.0,7.7,6,2890,active,maintain,15.1
29,male,166.6,68.7,102.0,34.7,93.9,6.7,2,1634,sedentary,fat_loss,20.17
17,male,180.7,82.8,91.4,34.8,93.7,6.9,2,2496,moderate,fat_loss,18.14
18,female,150.5,59.9,70.3,30.1,105.0,6.6,1,1200,sedentary,fat_loss,19.67
19,female,171.5,69.3,78.8,30.7,101.3,6.2,5,2514,moderate,muscle_gain,16.44
20,female,158.1,59.2,88.1,28.0,99.2,8.3,2,1894,sedentary,muscle_gain,16.82
22,male,181.0,83.9,93.1,32.7,95.7,6.9,2,3122,moderate,muscle_gain,19.59
26,male,173.5,70.1,89.4,31.5,95.4,5.7,7,2251,active,fat_loss,17.72
24,male,174.7,71.4,102.2,31.3,86.1,6.2,2,1739,sedentary,fat_loss,17.39
22,male,164.9,68.3,70.5,33.6,96.8,9.0,1,2197,light,maintain,19.0
23,female,157.8,57.6,91.4,28.0,104.6,7.4,0,1752,sedentary,maintain,16.85
25,female,163.4,60.2,71.8,29.1,93.1,7.5,1,1576,light,fat_loss,16.61
16,female,160.2,61.9,97.6,30.5,100.1,6.6,2,2225,sedentary,muscle_gain,16.42
27,female,158.4,56.8,89.1,30.8,103.2,5.0,1,1958,light,muscle_gain,17.18
18,female,167.3,56.7,94.2,28.0,93.5,5.8,4,2330,active,muscle_gain,12.25
20,male,176.2,87.6,81.4,34.3,98.5,6.5,1,1989,sedentary,fat_loss,22.26
24,male,172.5,63.7,102.8,35.3,87.7,6.3,5,2679,active,muscle_gain,15.01
22,male,171.6,92.3,100.4,38.4,93.6,7.1,0,1720,sedentary,fat_loss,26.47
24,male,170.6,77.6,95.8,33.4,99.1,7.7,3,1867,light,fat_loss,21.32
23,male,165.1,59.7,88.7,34.2,86.4,7.0,3,2343,light,muscle_gain,15.37
21,male,175.7,85.0,95.8,38.1,101.4,7.3,5,2599,active,fat_loss,21.67
29,female,164.8,61.0,82.9,28.0,98.8,7.8,1,1557,sedentary,fat_loss,17.42
25,male,162.8,87.5,98.6,37.3,97.0,8.4,1,1905,sedentary,fat_loss,29.17
23,female,161.0,63.7,106.5,32.7,103.9,6.2,2,1924,moderate,fat_loss,18.58
25,female,169.6,71.6,100.7,32.8,100.9,7.2,5,2798,moderate,muscle_gain,19.42
19,female,168.8,68.2,82.7,30.6,102.3,7.4,4,2049,moderate,fat_loss,16.89
32,female,159.2,66.3,93.6,29.8,106.0,7.2,1,1835,sedentary,muscle_gain,22.55
17,male,167.0,61.5,77.1,35.4,98.5,6.7,3,1942,light,maintain,14.17
23,female,162.8,56.8,95.7,30.6,95.4,6.1,3,1444,moderate,fat_loss,14.81
21,male,171.2,73.7,94.5,32.1,92.0,6.7,5,2585,moderate,maintain,18.8
21,female,165.8,74.1,71.3,29.7,100.1,7.3,2,1837,moderate,fat_loss,20.98
20,male,172.1,59.1,78.4,34.2,86.2,7.9,5,1585,light,fat_loss,12.34
19,male,181.8,100.3,87.2,31.8,103.7,6.9,2,2523,light,fat_loss,24.59
27,female,169.6,74.1,87.0,32.1,110.2,5.8,5,2300,active,fat_loss,20.92
17,female,153.0,51.6,77.9,32.5,101.1,6.0,5,1323,moderate,fat_loss,14.16
26,male,178.7,73.4,93.9,32.0,95.6,6.0,1,1707,sedentary,fat_loss,17.36
25,female,147.6,65.0,92.5,29.7,104.4,6.8,4,1922,active,maintain,25.35
20,male,180.3,89.2,88.1,33.7,94.7,5.8,3,3151,moderate,muscle_gain,21.33
24,female,160.7,74.7,82.4,31.9,98.0,6.2,3,1903,light,maintain,24.03
21,male,174.0,71.0,100.5,33.1,95.7,8.4,3,2718,light,muscle_gain,16.77
17,male,168.2,73.2,106.6,31.2,99.2,6.8,5,2801,moderate,muscle_gain,18.76
17,male,178.8,82.6,85.2,34.0,98.3,7.2,1,2027,light,fat_loss,18.71
25,male,167.0,66.7,83.9,31.0,91.8,5.7,4,2637,moderate,muscle_gain,18.25
25,male,171.6,73.8,94.9,31.1,92.2,6.9,2,2130,moderate,fat_loss,19.62
23,male,176.8,93.3,86.4,32.8,90.8,5.6,1,2270,sedentary,maintain,24.91
20,male,179.3,94.5,88.6,32.6,92.5,7.0,5,3320,active,maintain,23.67
21,male,166.3,68.3,97.4,33.1,94.8,5.9,3,1598,light,fat_loss,18.27
21,male,177.3,64.4,70.9,31.8,88.3,8.2,2,2502,light,muscle_gain,13.21
16,male,165.1,80.2,103.2,35.4,99.2,8.8,2,2923,moderate,muscle_gain,22.79
22,female,162.8,81.3,90.7,31.4,107.1,6.3,4,2776,moderate,muscle_gain,25.67
24,female,156.7,61.8,85.9,31.2,106.8,5.6,2,1451,light,fat_loss,19.52
22,male,177.8,99.3,89.1,34.2,98.7,6.5,4,3065,moderate,muscle_gain,26.55
30,female,172.7,71.2,89.6,28.4,98.5,5.4,4,2209,active,muscle_gain,19.35
17,male,168.3,60.3,72.7,33.2,94.4,6.8,2,1809,moderate,fat_loss,13.26
19,male,172.4,59.8,104.9,32.6,89.9,6.2,4,2681,moderate,muscle_gain,12.31
23,female,151.0,46.2,90.4,29.8,103.4,8.0,2,1391,light,fat_loss,13.4
23,female,154.6,55.8,94.4,28.0,101.6,5.2,0,1698,light,maintain,17.11
16,female,158.1,54.5,99.5,28.0,92.7,5.8,5,1436,moderate,fat_loss,13.64
25,male,171.3,68.5,79.8,35.7,97.3,7.9,0,1734,sedentary,fat_loss,17.56
23,female,163.4,64.0,94.7,28.6,98.8,6.4,3,1289,moderate,fat_loss,17.85
16,male,162.4,72.5,87.3,34.5,95.8,8.5,2,2251,light,maintain,20.47
21,male,162.3,59.9,98.5,30.9,93.3,7.1,2,2398,light,muscle_gain,15.92
18,male,169.4,61.2,70.0,32.0,93.3,7.2,4,1646,light,fat_loss,13.53
20,female,158.6,60.3,89.0,29.2,96.0,7.3,2,1624,light,fat_loss,17.17
16,male,172.1,81.8,84.0,34.3,96.1,7.5,2,2958,light,muscle_gain,20.62
24,female,158.4,60.8,94.3,29.3,104.8,6.9,1,1726,moderate,fat_loss,18.4
30,female,162.7,68.2,94.7,32.1,103.8,6.7,4,1798,moderate,fat_loss,21.62
23,female,147.5,63.6,82.9,30.8,95.4,8.1,2,1200,light,maintain,24.17
16,female,161.9,92.3,82.9,32.2,109.2,6.4,3,1821,sedentary,fat_loss,29.74
23,female,154.4,63.0,88.9,32.0,97.6,7.0,5,2402,moderate,muscle_gain,20.8
21,male,156.5,66.0,81.0,30.9,103.3,6.7,1,1550,sedentary,fat_loss,20.97
17,male,176.4,65.0,98.4,30.7,82.8,7.5,5,2654,light,muscle_gain,12.78
24,male,171.2,74.9,86.3,30.6,93.5,8.2,1,2575,light,muscle_gain,19.99
26,male,175.7,74.8,70.0,34.1,87.1,6.4,5,2240,moderate,fat_loss,18.86
19,male,180.3,85.0,86.3,36.2,90.0,6.0,6,3544,active,muscle_gain,19.55
16,male,166.7,66.4,79.6,33.8,94.3,6.3,4,2412,moderate,maintain,16.15
16,male,178.6,75.2,73.7,34.5,94.7,7.7,6,2911,active,maintain,15.77
19,male,163.2,68.6,77.6,32.0,92.2,7.2,5,2351,active,fat_loss,19.08
21,male,172.9,97.9,91.1,36.1,106.4,7.0,2,2036,sedentary,fat_loss,27.93
20,female,160.0,77.1,103.3,31.5,103.6,7.0,0,1956,sedentary,maintain,24.54
19,male,172.3,86.3,93.1,34.9,97.4,6.5,0,1986,light,fat_loss,23.05
25,female,154.2,63.1,83.9,31.0,106.8,7.8,2,1626,light,fat_loss,21.4
24,female,161.8,55.9,94.6,31.4,98.1,7.0,6,1642,moderate,fat_loss,14.94
23,male,183.1,91.8,85.4,35.9,94.7,8.7,1,2656,sedentary,maintain,21.95
26,female,156.1,54.0,83.1,29.8,100.5,7.0,2,1200,sedentary,fat_loss,16.37
19,female,177.4,74.4,78.5,28.0,99.5,7.2,4,1567,light,fat_loss,16.54
17,female,162.0,78.9,72.5,35.7,105.1,6.6,3,2362,moderate,muscle_gain,23.79
20,male,169.9,74.7,86.1,34.9,100.2,6.5,2,2104,moderate,fat_loss,19.45
19,male,181.5,77.2,91.6,32.1,92.1,6.8,7,2547,active,fat_loss,16.29
16,male,169.0,76.1,89.0,33.2,97.7,8.1,3,2146,sedentary,muscle_gain,19.45
20,female,162.1,65.6,85.8,29.8,104.9,6.6,3,1585,light,fat_loss,18.36
27,female,154.0,40.0,80.5,30.9,100.8,6.4,5,1874,active,maintain,10.25
26,female,151.2,44.4,96.1,29.0,93.0,5.7,3,1257,moderate,fat_loss,13.09
24,female,166.3,73.7,76.8,33.8,104.6,9.1,5,2496,moderate,maintain,21.3
23,female,158.3,52.5,97.8,30.6,103.3,6.5,2,1917,light,muscle_gain,14.23
29,female,171.2,72.2,80.0,29.5,104.3,5.6,3,1448,sedentary,fat_loss,20.03
17,male,167.2,53.4,82.5,33.3,101.7,7.2,4,2145,active,fat_loss,10.63
18,female,149.9,47.8,75.3,30.9,94.3,7.2,5,2131,moderate,muscle_gain,13.47
27,male,181.8,77.4,85.0,29.8,91.4,7.6,4,2075,moderate,fat_loss,18.11
22,male,176.4,87.9,99.8,36.0,95.3,7.2,3,1853,light,fat_loss,22.76
19,male,184.9,96.3,95.2,37.2,97.2,5.5,2,2777,light,maintain,21.97
24,female,163.6,58.2,99.8,32.2,98.1,6.3,2,2075,light,muscle_gain,15.41
20,male,175.6,78.9,95.2,33.8,97.0,8.0,3,2794,moderate,maintain,19.11
18,male,176.8,62.1,79.0,33.8,92.8,7.9,3,1861,light,fat_loss,11.78
18,male,182.4,84.8,86.7,31.3,99.5,7.5,2,2345,sedentary,fat_loss,18.53
23,male,180.7,89.0,82.2,33.6,104.8,8.3,3,2976,light,muscle_gain,21.8
23,male,164.4,60.3,103.3,34.2,92.2,6.6,6,1821,active,fat_loss,15.86
29,female,166.4,81.5,78.0,30.5,108.0,8.1,1,1494,light,fat_loss,25.79
21,female,151.7,64.3,98.9,32.0,108.4,6.5,5,1200,light,fat_loss,22.16
21,male,170.6,72.7,98.9,34.1,93.2,8.5,5,2204,moderate,fat_loss,18.6
28,male,159.6,58.2,108.3,31.2,94.4,6.3,6,2451,moderate,muscle_gain,17.66
26,male,161.2,56.7,85.9,31.1,94.6,5.9,4,2132,moderate,fat_loss,15.96
23,male,169.4,52.3,97.1,32.9,95.8,5.9,4,2369,active,maintain,10.96
16,male,161.7,52.2,112.8,34.4,88.1,8.5,0,1310,sedentary,fat_loss,11.44
18,female,158.6,67.3,83.8,32.5,110.2,8.4,3,2098,active,fat_loss,20.05
17,female,149.8,61.9,74.6,32.5,106.3,6.1,6,1690,active,fat_loss,20.81
22,male,167.9,57.1,71.2,33.5,92.7,6.4,2,2250,light,muscle_gain,13.17
20,male,172.6,72.5,97.1,36.9,104.5,4.8,4,2729,moderate,maintain,17.6
29,male,164.5,54.2,71.2,32.5,89.6,5.9,1,1927,sedentary,maintain,14.51
16,male,174.1,64.7,86.3,33.3,101.2,6.8,3,2083,light,fat_loss,13.09
17,female,163.0,67.7,94.4,32.9,103.7,6.9,1,1227,sedentary,fat_loss,18.29
23,female,162.2,58.7,91.9,30.6,97.5,5.2,0,1756,sedentary,maintain,15.86
24,female,160.1,42.3,94.3,28.0,99.5,5.7,3,1594,active,fat_loss,9.12
16,female,152.9,68.7,92.2,29.8,98.2,8.7,3,2569,light,muscle_gain,22.74
16,female,155.8,59.3,102.8,30.0,97.2,8.1,2,1768,moderate,fat_loss,16.8
21,female,162.4,53.1,80.5,30.9,102.7,7.1,3,1379,light,fat_loss,12.79
28,male,171.7,77.2,83.2,37.0,83.4,7.0,4,2144,light,fat_loss,21.66
30,male,171.1,69.7,82.3,33.0,89.9,7.0,2,1944,light,fat_loss,19.27
20,male,174.3,79.9,98.3,33.3,102.8,7.0,2,2558,light,maintain,19.96
21,male,174.4,68.3,99.0,29.3,87.0,6.9,6,2852,moderate,muscle_gain,15.58
18,male,168.5,68.7,94.5,31.8,92.4,5.6,4,2746,active,maintain,16.98
25,male,167.6,78.7,101.8,33.0,99.2,6.7,4,2496,light,muscle_gain,23.17
29,female,160.4,49.1,78.2,30.0,95.0,5.0,6,1795,active,fat_loss,13.37
28,female,150.1,50.1,106.7,32.5,98.4,6.7,4,1846,moderate,muscle_gain,16.92
22,male,186.4,94.7,105.2,34.6,97.7,7.4,2,2693,moderate,fat_loss,21.57
18,male,169.3,68.3,97.4,34.7,96.4,6.6,1,2162,sedentary,maintain,16.53
22,female,178.2,78.2,107.8,31.0,96.4,7.3,1,1580,sedentary,fat_loss,18.41
28,male,175.3,67.2,73.4,35.5,93.3,6.9,1,2858,active,maintain,16.48
20,male,181.8,74.1,84.8,33.8,95.9,7.3,5,2930,moderate,muscle_gain,15.3
16,male,166.3,64.7,82.6,34.8,97.0,7.3,4,2359,light,muscle_gain,15.55
20,male,181.4,64.7,97.2,31.6,91.6,6.2,5,2919,moderate,muscle_gain,11.99
21,male,171.0,77.6,79.5,35.0,102.2,5.8,2,2381,light,muscle_gain,20.48
16,female,155.8,67.7,97.6,29.4,103.9,5.7,6,2139,moderate,muscle_gain,20.95
23,female,163.1,64.9,103.7,31.0,102.0,6.2,2,2140,light,muscle_gain,18.37
24,female,167.7,73.4,97.0,32.0,106.5,7.6,5,2002,active,fat_loss,20.64
30,male,170.6,64.2,92.8,34.8,97.6,7.6,3,2594,light,muscle_gain,17.17
16,female,168.1,67.3,80.1,28.8,103.2,6.8,0,1445,sedentary,fat_loss,16.06
25,female,161.2,68.1,81.5,31.2,92.4,6.7,3,2105,moderate,muscle_gain,21.0
26,male,171.6,78.4,102.5,31.9,97.6,5.8,2,2388,sedentary,muscle_gain,21.73
24,female,158.6,58.6,97.8,29.2,94.8,5.9,2,2176,active,fat_loss,17.28
17,male,169.6,73.4,89.6,34.6,104.5,7.3,5,2664,moderate,muscle_gain,18.33
17,male,170.5,59.2,85.8,30.6,92.0,6.7,3,2112,sedentary,muscle_gain,12.15
22,male,165.4,66.2,70.0,31.9,98.7,6.7,2,2340,sedentary,muscle_gain,17.9
22,male,184.1,87.5,79.3,32.5,93.7,7.5,5,3770,active,muscle_gain,19.84
19,male,163.4,70.8,109.1,35.0,98.7,7.3,5,2531,moderate,muscle_gain,19.99
28,male,173.2,78.6,77.2,33.7,96.8,6.7,4,3062,active,muscle_gain,21.68
20,male,175.4,87.6,91.9,36.4,102.9,8.2,0,1719,sedentary,fat_loss,22.57
16,female,151.7,49.9,100.1,28.0,96.7,6.5,5,1698,active,fat_loss,13.5
21,male,163.2,49.0,77.5,32.6,87.2,6.2,2,2199,light,muscle_gain,10.71
24,male,165.0,60.9,91.8,32.4,97.0,5.8,3,2103,moderate,fat_loss,16.16
24,male,175.7,82.5,99.4,34.9,93.0,8.0,4,2169,light,fat_loss,21.39
24,female,152.4,65.0,90.1,33.5,102.4,6.5,1,1322,sedentary,fat_loss,22.9
29,male,157.5,52.1,118.7,32.7,91.3,6.7,7,2019,active,fat_loss,15.67
17,female,145.6,41.2,73.3,28.0,95.3,8.7,4,1938,active,maintain,11.03
20,male,165.9,59.0,100.6,32.5,91.7,6.4,2,1506,light,fat_loss,14.12
29,male,176.4,67.5,88.3,33.4,88.8,7.0,4,2481,active,fat_loss,16.5
16,male,170.6,53.9,97.7,31.8,93.7,7.3,0,1615,sedentary,maintain,9.7
22,male,170.3,64.8,94.4,32.6,97.5,7.1,1,2216,sedentary,maintain,15.67
28,female,162.5,65.2,82.7,30.6,106.3,7.9,0,1684,sedentary,fat_loss,19.87
27,female,160.8,64.1,92.3,32.0,100.8,7.3,3,1719,light,maintain,19.76
25,male,166.2,65.4,71.4,33.2,86.2,7.2,1,1674,sedentary,fat_loss,17.96
25,female,166.2,61.2,96.0,29.5,101.3,8.4,4,2239,light,muscle_gain,16.14
17,male,164.0,65.3,93.0,36.1,96.4,5.8,2,1929,sedentary,fat_loss,16.84
28,male,177.0,70.1,96.4,34.8,97.4,5.9,2,2136,moderate,fat_loss,17.09
17,male,169.8,73.1,100.6,32.7,94.8,7.0,3,2093,moderate,fat_loss,18.13
17,male,161.9,65.1,93.7,30.2,98.8,7.5,3,2710,moderate,muscle_gain,17.51
24,female,167.6,102.1,91.5,34.9,109.2,7.1,0,2123,sedentary,fat_loss,32.94
20,male,172.7,68.7,81.2,33.1,82.3,6.4,3,2772,moderate,muscle_gain,16.04
23,male,168.9,76.7,82.9,38.2,95.4,8.1,3,2635,sedentary,muscle_gain,21.35
24,male,174.8,71.4,101.9,35.8,89.4,7.8,2,2370,moderate,fat_loss,17.36
30,male,176.0,70.6,104.4,34.4,90.2,6.4,3,2625,moderate,maintain,18.05
24,male,188.8,105.0,87.6,34.1,102.7,8.5,2,2501,light,fat_loss,24.67
19,female,161.3,75.1,90.5,30.9,100.0,6.7,2,1486,sedentary,fat_loss,22.81
25,male,160.5,43.9,81.0,32.5,86.6,6.7,4,1943,moderate,fat_loss,10.0
18,male,169.5,59.1,101.7,33.0,87.4,5.6,5,2155,active,fat_loss,12.62
26,male,170.1,67.5,96.7,32.1,95.0,7.1,4,2163,moderate,fat_loss,17.77
22,male,176.0,66.2,109.4,30.4,90.8,8.6,5,3148,active,muscle_gain,14.51
24,male,165.5,48.1,81.2,35.5,91.5,8.6,5,2694,active,muscle_gain,10.39
16,female,160.9,66.8,86.2,30.8,99.3,6.9,0,1246,sedentary,fat_loss,18.44
16,female,168.8,50.3,92.3,29.7,87.7,6.6,2,1640,moderate,fat_loss,8.66
16,male,167.8,69.5,96.5,32.2,90.0,7.0,4,2408,light,muscle_gain,17.1
30,female,165.0,74.6,87.8,31.3,105.9,8.3,2,1798,light,fat_loss,23.58
17,male,169.8,81.6,81.3,36.4,105.7,7.4,0,2543,sedentary,muscle_gain,21.67
25,female,154.8,54.2,98.8,32.0,95.8,7.6,5,2348,active,maintain,16.69
19,female,167.8,81.3,97.2,31.1,109.5,7.7,3,2318,moderate,fat_loss,22.82
21,female,152.1,63.1,80.8,31.6,103.4,8.1,2,1955,light,muscle_gain,21.36
22,female,158.4,70.9,103.6,31.9,106.0,7.9,1,2187,light,maintain,22.77
29,male,172.2,66.4,101.7,34.0,91.7,6.4,2,2300,light,muscle_gain,17.34
25,male,161.0,77.7,91.3,35.5,102.7,7.2,2,2736,moderate,maintain,25.52
24,male,181.4,76.8,90.8,33.0,91.3,6.4,6,2477,active,fat_loss,17.33
28,male,183.3,100.7,95.5,32.9,99.0,7.8,3,3242,light,muscle_gain,26.21
19,female,158.9,70.2,81.4,29.1,102.7,7.5,2,1466,light,fat_loss,21.53
27,male,166.0,66.8,90.3,35.1,90.9,7.4,5,1953,moderate,fat_loss,19.1
26,male,167.4,76.2,70.0,35.2,99.6,7.4,1,2242,light,maintain,22.41
26,male,168.8,70.0,98.8,35.9,90.2,5.6,3,1744,light,fat_loss,19.26
21,male,171.3,65.8,74.4,35.6,95.3,7.6,1,2282,sedentary,maintain,15.54
20,female,149.1,58.3,105.0,31.8,109.3,5.9,2,1511,sedentary,muscle_gain,19.87
18,female,154.1,63.9,86.7,33.7,99.7,6.2,1,1917,light,maintain,20.23
18,male,178.8,55.6,87.9,32.5,95.3,8.0,4,2809,active,maintain,8.81
18,male,173.2,74.0,83.7,32.5,96.8,6.7,3,2408,light,muscle_gain,17.54
24,male,163.9,74.2,87.1,36.0,89.2,5.8,1,1983,sedentary,maintain,22.47
21,male,166.6,80.1,104.2,37.2,110.6,6.5,2,2684,moderate,muscle_gain,23.26
24,female,163.6,70.2,70.0,30.5,98.0,7.5,6,2646,active,muscle_gain,20.79
24,male,163.6,54.5,102.8,33.3,97.3,6.5,4,2375,light,muscle_gain,13.75
17,male,174.1,64.2,93.4,32.4,89.8,8.2,1,1645,sedentary,fat_loss,13.13
17,male,177.6,70.4,77.9,32.6,87.7,7.9,3,2303,moderate,fat_loss,14.49
21,female,153.5,71.0,79.2,30.3,99.9,7.9,3,1526,light,fat_loss,24.79
19,female,170.5,61.7,106.8,29.3,100.6,7.7,2,2151,moderate,fat_loss,13.64
18,male,158.9,69.7,80.5,35.1,94.9,5.9,2,1840,light,fat_loss,21.07
30,male,181.3,76.1,78.5,28.2,93.1,6.8,0,2282,sedentary,muscle_gain,18.48
16,male,161.0,71.7,101.4,33.1,97.5,7.6,1,2518,light,muscle_gain,20.67
31,female,164.1,54.5,93.4,28.3,86.3,6.1,5,2258,moderate,muscle_gain,15.22
23,male,176.3,73.8,80.6,38.0,94.4,7.4,4,2238,light,maintain,17.58
26,male,174.5,64.8,92.2,32.8,91.7,8.0,1,2249,sedentary,maintain,15.32
26,female,159.0,74.3,79.7,32.4,102.7,6.0,2,1660,light,maintain,25.05
25,female,156.7,50.3,101.0,30.6,101.6,5.4,1,1968,moderate,muscle_gain,14.13
29,male,174.0,61.1,100.6,35.5,88.2,7.2,0,1602,sedentary,fat_loss,14.69
17,male,175.6,56.7,95.3,30.6,83.6,9.3,1,2553,moderate,maintain,9.78
21,male,164.2,64.5,93.6,37.1,103.6,7.0,3,2261,moderate,fat_loss,17.34
18,male,174.7,70.0,107.6,31.9,93.8,6.0,1,2204,light,fat_loss,15.46
16,male,161.4,68.6,90.0,35.6,95.8,7.5,5,2433,active,fat_loss,19.08
19,female,166.3,61.1,78.2,32.8,92.9,7.3,3,2824,active,muscle_gain,14.68
30,female,150.2,63.1,94.5,30.7,108.5,7.5,2,2069,light,muscle_gain,24.26
21,male,172.6,73.5,110.9,35.3,102.4,9.0,2,1816,sedentary,fat_loss,18.24
31,female,151.9,61.8,79.9,31.4,104.5,5.8,4,1850,light,muscle_gain,23.07
31,male,180.1,70.7,86.4,32.6,88.4,7.7,1,1796,sedentary,fat_loss,17.09
35,male,173.7,58.2,94.2,32.3,87.7,6.9,3,1900,light,fat_loss,15.0
31,female,157.8,50.4,89.5,29.6,91.8,7.2,4,1662,active,fat_loss,15.22
33,male,174.5,56.3,80.2,32.7,98.4,6.1,6,2121,active,fat_loss,13.58
23,male,187.0,69.1,101.2,30.6,97.2,5.8,1,2820,light,muscle_gain,12.8
23,male,177.2,83.2,113.2,29.2,93.3,8.5,2,2041,light,fat_loss,20.89
23,male,171.6,73.6,92.0,30.2,86.6,8.7,2,1874,sedentary,fat_loss,19.08
22,male,166.2,68.7,81.0,33.4,92.8,8.8,3,1908,light,fat_loss,18.71
23,female,164.8,72.1,74.5,32.2,101.5,6.4,1,2257,sedentary,muscle_gain,20.95
25,female,170.6,47.7,92.6,29.7,97.1,6.7,6,2283,active,maintain,9.22
20,female,165.7,70.6,101.0,30.8,100.7,8.1,3,2887,active,muscle_gain,19.26
16,female,151.5,49.7,94.8,33.0,91.1,7.0,1,1695,sedentary,muscle_gain,13.46
24,male,182.1,68.7,90.0,31.8,94.0,6.3,4,2473,moderate,maintain,14.18
19,female,160.7,41.2,84.1,28.3,96.5,7.5,1,1449,moderate,fat_loss,7.31
19,male,164.4,71.3,79.1,34.5,98.2,5.8,6,2169,moderate,fat_loss,19.83
21,male,187.2,65.9,98.3,35.0,89.1,5.4,2,3030,light,muscle_gain,11.2
20,female,156.9,51.0,99.1,32.6,100.6,9.2,2,1252,sedentary,fat_loss,13.26
27,male,175.5,61.7,74.5,29.1,88.5,6.6,4,2643,moderate,muscle_gain,14.05
21,male,180.9,80.6,105.9,31.8,91.6,7.8,2,2445,sedentary,muscle_gain,18.19
27,male,170.1,67.9,95.7,33.6,92.2,6.6,5,1886,moderate,fat_loss,18.17
23,male,177.1,86.6,104.0,34.9,99.0,7.3,1,2308,sedentary,muscle_gain,22.22
22,male,169.0,67.5,76.6,32.4,96.0,7.1,2,1897,moderate,fat_loss,17.22
23,male,162.5,71.3,76.3,32.9,94.9,5.6,4,2027,moderate,fat_loss,21.49
16,female,153.0,61.0,88.5,28.0,96.5,6.6,1,1831,sedentary,maintain,18.75
24,male,162.2,53.2,95.0,32.6,96.7,7.6,3,2258,light,muscle_gain,13.59
26,male,174.1,65.4,108.0,32.8,86.5,7.2,4,1900,moderate,fat_loss,15.67
26,male,174.0,93.5,97.1,33.1,109.8,7.1,0,1914,sedentary,fat_loss,26.84
16,female,145.0,59.0,87.6,30.1,105.6,5.2,3,1514,moderate,fat_loss,21.15
16,male,171.4,78.5,79.7,34.6,95.1,7.5,3,2261,moderate,fat_loss,19.54
20,male,171.4,84.0,102.3,34.3,98.2,6.8,0,1949,light,fat_loss,22.71
28,male,173.0,78.2,80.4,32.7,97.0,6.4,2,1800,moderate,fat_loss,21.59
23,female,166.4,74.0,106.3,31.7,100.0,6.3,2,1840,light,maintain,21.16
19,female,156.5,62.6,87.2,28.0,89.0,7.1,4,1841,moderate,maintain,18.84
16,male,171.5,91.7,105.9,34.5,95.6,7.1,1,2848,sedentary,muscle_gain,24.89
19,female,169.2,65.8,96.8,31.4,104.1,6.7,2,2326,sedentary,muscle_gain,15.75
19,male,186.1,89.4,88.6,34.8,88.8,8.3,2,2372,sedentary,muscle_gain,19.15
26,male,175.7,54.0,84.8,29.7,88.7,6.9,5,2958,active,muscle_gain,10.77
27,male,173.5,56.9,86.6,29.8,88.2,5.5,6,2809,active,maintain,12.69
17,male,167.6,83.7,94.3,33.9,90.6,6.6,1,2819,moderate,muscle_gain,23.47
25,male,165.0,74.9,90.8,34.9,93.6,7.2,2,2033,sedentary,muscle_gain,22.56
25,male,178.0,74.4,84.1,31.9,93.4,7.7,1,2640,light,maintain,17.73
17,male,170.9,70.7,88.3,33.5,97.3,6.2,3,2759,moderate,muscle_gain,16.76
22,male,176.3,59.6,90.8,28.7,84.7,6.2,2,2269,moderate,fat_loss,11.87
24,male,162.5,63.2,70.0,34.5,92.2,7.5,1,1581,sedentary,fat_loss,18.04
23,female,156.3,47.3,94.6,30.7,93.2,7.0,5,1911,active,fat_loss,12.32
16,female,154.9,58.7,80.2,30.1,100.7,7.4,2,1376,sedentary,fat_loss,16.84
23,male,171.4,80.4,78.5,35.2,93.8,6.5,1,1792,sedentary,fat_loss,21.93
25,male,175.3,75.3,73.1,33.3,96.3,7.6,5,2502,active,fat_loss,18.95
29,male,177.2,94.4,72.1,35.2,97.1,7.7,1,2126,light,fat_loss,26.55
19,male,162.6,66.5,76.4,33.5,88.1,7.6,2,2112,light,maintain,18.35
20,male,183.7,54.2,82.9,31.0,86.9,6.6,4,2031,moderate,fat_loss,7.67
21,male,175.4,88.8,109.5,33.5,93.7,6.4,6,2920,active,fat_loss,23.27
23,female,153.0,51.8,84.7,28.0,104.3,6.9,2,1200,sedentary,fat_loss,15.64
22,female,167.2,68.5,91.8,29.8,109.9,5.4,4,2155,moderate,fat_loss,18.26
25,male,178.9,78.1,94.0,30.7,96.9,6.6,2,2943,light,muscle_gain,18.83
17,male,173.5,77.8,91.3,34.0,92.7,7.9,1,2530,sedentary,muscle_gain,18.72
24,female,161.6,66.4,89.2,31.5,99.7,6.3,1,1864,light,fat_loss,19.83
